,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
11,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,jump,Target,she jumps,target,705655,F1_Pronoun_personal_11,,,M3_Pronoun_personal_11,,6,8,1,
,,Foil 1,he jumps,male,185622278,,,,,,,,,
,,Foil 2,they jump,plural,57416071,,,,,,,,,
,,Other,trampoline,un,216671602,,,,,,,,,
,,Other,frog,un,20407314,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
12,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,smile,Target,she smiles,target,25247848,F1_Pronoun_personal_12,,,M3_Pronoun_personal_12,,6,7,2,
,,Foil 1,he smiles,male,35314865,,,,,,,,,
,,Foil 2,they smile,plural,1451624,,,,,,,,,
,,Other,lips,un,16776497,,,,,,,,,
,,Other,gift,un,275203676,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
14,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,walk,Target,she walks,target,32278607,F1_Pronoun_personal_14,,,M3_Pronoun_personal_14,,8,7,1,
,,Foil 1,he walks,male,54626915,,,,,,,,,
,,Foil 2,they walk,plural,46941883,,,,,,,,,
,,Other,shoes,un,100100117,,,,,,,,,
,,Other,path,un,21213726,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
15,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,row,Target,she rows,target,16714930,F1_Pronoun_personal_15,,,M3_Pronoun_personal_15,,4,6,1,
,,Foil 1,he rows,male,148515005,,,,,,,,,
,,Foil 2,they row,plural,46902715,,,,,,,,,
,,Other,oar,un,180577271,,,,,,,,,
,,Other,boat,un,12345678,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
16,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,pack,Target,she packs,target,31447604,F1_Pronoun_personal_16,,,M3_Pronoun_personal_16,,7,6,1,
,,Foil 1,he packs,male,267137366,,,,,,,,,
,,Foil 2,they pack,plural,39233433,,,,,,,,,
,,Other,box,un,20645333,,,,,,,,,
,,Other,crate,un,112430936,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
17,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,saw,Target,she saws,target,25888349,F1_Pronoun_personal_17,,,M3_Pronoun_personal_17,,8,7,1,
,,Foil 1,he saws,male,217821505,,,,,,,,,
,,Foil 2,they saw,plural,97107689,,,,,,,,,
,,Other,saw,un,114635122,,,,,,,,,
,,Other,saw,un,277040582,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
18,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,dine,Target,she dines,target,16601710,F1_Pronoun_personal_18,,,M3_Pronoun_personal_18,,6,5,1,
,,Foil 1,he dines,male,328727594,,,,,,,,,
,,Foil 2,they dine,plural,31696184,,,,,,,,,
,,Other,dinner,un,292671560,,,,,,,,,
,,Other,table,un,138968120,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
19,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,choose,Target,she chooses,target,142786321,F1_Pronoun_personal_19,,,M3_Pronoun_personal_19,,8,4,1,
,,Foil 1,he chooses,male,296267624,,,,,,,,,
,,Foil 2,they choose,plural,152315105,,,,,,,,,
,,Other,rug shop,un,296955608,,,,,,,,,
,,Other,vegetable platter,un,35749240,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
20,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,buy,Target,she buys,target,168680933,F1_Pronoun_personal_20,,,M3_Pronoun_personal_20,,8,5,1,
,,Foil 1,he buys,male,92386033,,,,,,,,,
,,Foil 2,they buy,plural,35900025,,,,,,,,,
,,Other,wallet,un,38785265,,,,,,,,,
,,Other,money,un,236808625,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
21,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,sleep,Target,she sleeps,target,50777744,F1_Pronoun_personal_21,,,M3_Pronoun_personal_21,,8,7,1,
,,Foil 1,he sleeps,male,52087934,,,,,,,,,
,,Foil 2,they sleep,plural,3344491,,,,,,,,,
,,Other,bed,un,33724414,,,,,,,,,
,,Other,pillow,un,12396319,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
22,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,drink,Target,she drinks,target,26841648,,F2_Pronoun_personal_22,,M3_Pronoun_personal_22,,6,7,1,
,,Foil 1,he drinks,male,19031322,,,,,,,,,
,,Foil 2,they drink,plural,37723051,,,,,,,,,
,,Other,drink,un,28931146,,,,,,,,,
,,Other,cup,un,33978516,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
23,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,rock,Target,she rocks,target,14145437,,F2_Pronoun_personal_23,,M3_Pronoun_personal_23,,6,5,1,
,,Foil 1,he rocks,male,26845054,,,,,,,,,
,,Foil 2,they rock,plural,28775369,,,,,,,,,
,,Other,rocking chair,un,3436172,,,,,,,,,
,,Other,rocking horse,un,11895991,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
25,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,cry,target,she cries,target,29925193,,F2_Pronoun_personal_25,,M3_Pronoun_personal_25,,8,7,1,
,,foil 1,he cries,male,47099760,,,,,,,,,
,,foil 2,they cry,plural,196020533,,,,,,,,,
,,other,tissue,un,140848453,,,,,,,,,
,,other,grave,un,313803443,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
26,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,sing,Target,she sings,target,32513182,,F2_Pronoun_personal_26,,M3_Pronoun_personal_26,,8,7,1,
,,Foil 1,he sings,male,13305066,,,,,,,,,
,,Foil 2,they sing,plural,323577425,,,,,,,,,
,,Other,lips,un,16776497,,,,,,,,,
,,Other,microphone,un,556925,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
28,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,paint,target,she paints,target,73113829,,F2_Pronoun_personal_28,,M3_Pronoun_personal_28,,8,8,1,
,,foil 1,he paints,male,37101451,,,,,,,,,
,,foil 2,they paint,plural,250769230,,,,,,,,,
,,other,paint,un,118840624,,,,,,,,,
,,other,brush,un,93580291,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
30,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,build,Target,she builds,target,165649502,,F2_Pronoun_personal_30,,M3_Pronoun_personal_30,,8,6,1,
,,Foil 1,he builds,male,115217656,,,,,,,,,
,,Foil 2,they build,plural,53329453,,,,,,,,,
,,Other,hammer,un,221714875,,,,,,,,,
,,Other,helmet,un,4075903,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
33,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,stroke,target,she strokes,target,1329772,,F2_Pronoun_personal_33,,M3_Pronoun_personal_33,,4,7,1,
,,foil 1,he strokes,male,50493080,,,,,,,,,
,,foil 2,they stroke,plural,116496205,,,,,,,,,
,,other,dog,un,132126536,,,,,,,,,
,,other,hand,un,300833372,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
34,she,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,carry,target,she carries,target,32278607,,F2_Pronoun_personal_34,,M3_Pronoun_personal_34,,8,7,2,
,,foil 1,he carries,male,54626915,,,,,,,,,
,,foil 2,they carry,plural,18560188,,,,,,,,,
,,other,hand,un,300833372,,,,,,,,,
,,other,bag,un,6355906,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
35,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,recycle,target,she recycles,target,195090890,,F2_Pronoun_personal_214,M1_Pronoun_personal_103,,,6,4,3,
,,Foil 1,he recycles,male,194307287,,,,,,,,,
,,Foil 2,they recycle,plural,216583432,,,,,,,,,
,,Other,bin,other,41314,,,,,,,,,
,,Other,bin truck,other,9686552,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
36,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,kick,target,she kicks,target,4710661,,F2_Pronoun_personal_215,M1_Pronoun_personal_104,,,7,7,1,
,,Foil 1,he kicks,male,257173849,,,,,,,,,
,,Foil 2,they kick,plural,283997081,,,,,,,,,
,,Other,ball and shes,other,195946388,,,,,,,,,
,,Other,goalpost,other,7273203,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
37,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,sweep,target,she sweeps,target,294469775,,F2_Pronoun_personal_216,M1_Pronoun_personal_105,,,5,6,1,
,,Foil 1,he sweeps,male,257586442,,,,,,,,,
,,Foil 2,they sweep,plural,756954215,,,,,,,,,
,,Other,broom,other,71680558,,,,,,,,,
,,Other,dustpan,other,215384356,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
38,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,leave,target,she leaves,target,690887,,F2_Pronoun_personal_217,M1_Pronoun_personal_106,,,8,4,1,
,,Foil 1,he leaves,male,44336973,,,,,,,,,
,,Foil 2,they leave,plural,6080655,,,,,,,,,
,,Other,door,other,250857736,,,,,,,,,
,,Other,leaves,other,546628555,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
39,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,shoot,target,she shoots,target,40871113,,F2_Pronoun_personal_218,M1_Pronoun_personal_107,,,8,6,1,
,,Foil 1,he shoots,male,246542533,,,,,,,,,
,,Foil 2,they shoot,plural,33860562,,,,,,,,,
,,Other,gother,other,297191459,,,,,,,,,
,,Other,crossbow,other,147142298,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
40,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,phone,target,she phones,target,126153506,,F2_Pronoun_personal_219,M1_Pronoun_personal_108,,,7,5,1,
,,Foil 1,he phones,male,87275050,,,,,,,,,
,,Foil 2,they phone,plural,147986423,,,,,,,,,
,,Other,phone,other,261279464,,,,,,,,,
,,Other,mobile,other,14152486,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
41,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,rest,target,she rests,target,308565029,,F2_Pronoun_personal_220,M1_Pronoun_personal_109,,,6,6,1,
,,Foil 1,he rests,male,194875598,,,,,,,,,
,,Foil 2,they rest,plural,150108806,,,,,,,,,
,,Other,chair,other,231290476,,,,,,,,,
,,Other,bed,other,33724414,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
42,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,call,target,she calls,target,126153506,,F2_Pronoun_personal_221,M1_Pronoun_personal_110,,,8,5,1,
,,Foil 1,he calls,male,87275050,,,,,,,,,
,,Foil 2,they call,plural,147986423,,,,,,,,,
,,Other,phone,other,261279464,,,,,,,,,
,,Other,phone,other,14152486,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
43,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,talk,target,she talks,target,5754415,,F2_Pronoun_personal_222,M1_Pronoun_personal_111,,,8,6,1,
,,Foil 1,he talks,male,87275050,,,,,,,,,
,,Foil 2,they talk,plural,289765559,,,,,,,,,
,,Other,mouth,other,16776497,,,,,,,,,
,,Other,microphone,other,556925,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
44,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,hit,target,she hits,target,55254485,,F2_Pronoun_personal_223,M1_Pronoun_personal_112,,,8,7,1,
,,Foil 1,he hits,male,268614719,,,,,,,,,
,,Foil 2,they hit,plural,362490938,,,,,,,,,
,,Other,fist,other,14094666,,,,,,,,,
,,Other,bruise,other,136606469,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
46,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,catch,target,she catches,target,297838277,,F2_Pronoun_personal_224,M1_Pronoun_personal_114,,,8,7,1,
,,Foil 1,he catches,male,115153567,,,,,,,,,
,,Foil 2,they catch,plural,193124501,,,,,,,,,
,,Other,hands,other,300833372,,,,,,,,,
,,Other,ball,other,40167793,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
47,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,fight,target,she fights,target,55254485,,F2_Pronoun_personal_225,M1_Pronoun_personal_115,,,8,7,1,
,,Foil 1,he fights,male,268614719,,,,,,,,,
,,Foil 2,they fight,plural,122451379,,,,,,,,,
,,Other,ambulance,other,35015805,,,,,,,,,
,,Other,boxing glove,other,348652031,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
48,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,cook,target,she cooks,target,38187136,,F2_Pronoun_personal_226,M1_Pronoun_personal_116,,,8,7,1,
,,Foil 1,he cooks,male,43831996,,,,,,,,,
,,Foil 2,they cook,plural,217555006,,,,,,,,,
,,Other,cooker,other,5789274,,,,,,,,,
,,Other,pan,other,5842715,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
49,she,,Linguistic otherit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Male 2,Freq bin,Conc bin,Syllable,
,fall,target,she falls,target,33569378,,F2_Pronoun_personal_227,M1_Pronoun_personal_117,,,8,7,1,
,,Foil 1,he falls,male,213024565,,,,,,,,,
,,Foil 2,they fall,plural,325795802,,,,,,,,,
,,Other,ladder,other,155314385,,,,,,,,,
,,Other,ambulance,other,35015805,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,run,target,he runs,target,98478128,,F2_Pronoun_personal_35,,M3_Pronoun_personal_35,,8,7,1,
,,Foil 1,she runs,female,100144160,,,,,,,,,
,,Foil 2,they run,plural,41851632,,,,,,,,,
,,Other,running shoes,un,39355348,,,,,,,,,
,,Other,water bottle,un,12522351,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,lick,target,he licks,target,47401462,F1_Pronoun_personal_36,,,M3_Pronoun_personal_36,,6,8,1,
,,foil 1,she licks,female,103353431,,,,,,,,,
,,foil 2,they lick,plural,14525412,,,,,,,,,
,,other,mouth,un,16776497,,,,,,,,,
,,other,icecream,un,115520299,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,cycle,Target,he cycles,target,34482521,F1_Pronoun_personal_37,,,M3_Pronoun_personal_37,,5,7,2,
,,Foil 1,she cycles,female,164236085,,,,,,,,,
,,Foil 2,they cycle,plural,141946663,,,,,,,,,
,,Other,bike,un,325745795,,,,,,,,,
,,Other,helmet,un,53790160,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,wrap,target,he wraps up,target,28666396,F1_Pronoun_personal_38,,,M3_Pronoun_personal_38,,7,7,1,
,,foil 1,she wraps up,female,125317343,,,,,,,,,
,,foil 2,they wrap up,plural,330397961,,,,,,,,,
,,other,hat and gloves,un,29252820,,,,,,,,,
,,other,hat and gloves,un,169576079,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,stand,Target,he stands,target,29524403,,F2_Pronoun_personal_39,,M3_Pronoun_personal_39,,8,7,1,
,,Foil 1,she stands,female,33119890,,,,,,,,,
,,Foil 2,they stand,plural,5045122,,,,,,,,,
,,Other,shoes,un,100100117,,,,,,,,,
,,Other,foot,un,700001,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,collect,Target,he collects,target,210744133,F1_Pronoun_personal_40,,,M3_Pronoun_personal_40,,7,5,2,
,,Foil 1,she collects,female,26764473,,,,,,,,,
,,Foil 2,they collects,plural,102603500,,,,,,,,,
,,Other,mushrooms,un,220721464,,,,,,,,,
,,Other,basket,un,11339844,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,play,Target,he plays,target,282933527,F1_Pronoun_personal_41,,,M3_Pronoun_personal_41,,8,5,1,
,,Foil 1,she plays,female,917512,,,,,,,,,
,,Foil 2,they play,plural,18281970,,,,,,,,,
,,Other,instrument,un,16517374,,,,,,,,,
,,Other,microphone,un,556925,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,he,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,eat,Target,he eats,target,322932869,F1_Pronoun_personal_42,,,M3_Pronoun_personal_42,,8,7,1,
,,Foil 1,she eats,female,240210358,,,,,,,,,
,,Foil 2,they eat,plural,207120154,,,,,,,,,
,,Other,food,un,1684878,,,,,,,,,
,,Other,cutlery,un,279902690,,,,,,,,,
,,,,,,,,,,,,,,
